Saldo;Ahorro general;Sexo;Saldo_por_vencer;Saldo_pendiente;Provision;Dias_Mora;edad_cliente;estado_civil;Mora;Antiguedad_meses;Ingresos;Descuentos;Calificacion;Puntaje
12403.0;0.0;Masculino;2000.0;0.0;20.0;0.0;28.0;SOLTERO;0.0;26.7;1009.91;549.08;A1;39.342.384.379
48749.0;0.0;Masculino;252.84;0.0;2.53;0.0;30.0;SOLTERO;0.0;31.466.666.666.666.600;948.28;503.26;A1;12.472.297.287.033.300
31254.0;0.0;Masculino;252.84;0.0;2.53;0.0;30.0;SOLTERO;0.0;31.466.666.666.666.600;948.28;503.26;A1;9.240.270.987.033.330
701.0;7.0;Masculino;276.74;0.0;2.77;0.0;23.0;SOLTERO;0.0;10.7;730.8;452.8;A1;34.752.574.569
701.0;7.0;Masculino;532.14;0.0;5.32;0.0;23.0;SOLTERO;0.0;10.7;730.8;452.8;A1;32.082.599.214.000.000
91.0;13.0;Masculino;532.14;0.0;5.32;0.0;23.0;SOLTERO;0.0;10.7;730.8;452.8;A1;30.955.685.214.000.000
20.0;3.0;Masculino;276.74;0.0;2.77;0.0;23.0;SOLTERO;0.0;10.7;730.8;452.8;A1;33.494.495.169.000.000
37206.0;0.0;Masculino;276.74;0.0;2.77;0.0;23.0;SOLTERO;0.0;10.7;730.8;452.8;A1;10.219.191.156.900.000
37206.0;0.0;Masculino;532.14;0.0;5.32;0.0;23.0;SOLTERO;0.0;10.7;730.8;452.8;A1;9.952.193.621.400.000
6109.0;7.0;Masculino;532.14;0.0;5.32;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;42.930.144.308.333.300
600.0;13.0;Masculino;275.0;0.0;2.75;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;35.440.960.369.333.300
40718.0;0.0;Masculino;275.0;0.0;2.75;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;10.955.495.356.933.300
40718.0;0.0;Masculino;532.14;0.0;5.32;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;10.686.681.090.833.300
27419.0;0.0;Masculino;275.0;0.0;2.75;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;8.498.638.096.933.330
27419.0;0.0;Masculino;532.14;0.0;5.32;0.0;25.0;SOLTERO;0.0;8.666.666.666.666.660;885.0;441.19;A1;8.229.823.830.833.330
52003.0;0.0;Femenino;467.45;0.0;4.67;0.0;28.0;SOLTERO;0.0;20.833.333.333.333.300;1010.76;353.91;A1;12.959.567.036.866.600
52003.0;0.0;Femenino;939.19;0.0;9.39;0.0;28.0;SOLTERO;0.0;20.833.333.333.333.300;1010.76;353.91;A1;12.466.414.327.266.600
701.0;7.0;Femenino;276.74;0.0;2.77;0.0;24.0;SOLTERO;0.0;8.666.666.666.666.660;611.39;341.15;A1;3.476.092.544.033.330
701.0;7.0;Femenino;532.14;0.0;5.32;0.0;24.0;SOLTERO;0.0;8.666.666.666.666.660;611.39;341.15;A1;3.209.095.008.533.330
600.0;13.0;Femenino;276.74;0.0;2.77;0.0;24.0;SOLTERO;0.0;8.666.666.666.666.660;611.39;341.15;A1;34.574.338.040.333.300
600.0;13.0;Femenino;532.14;0.0;5.32;0.0;24.0;SOLTERO;0.0;8.666.666.666.666.660;611.39;341.15;A1;31.904.362.685.333.300
20.0;3.0;Femenino;276.74;0.0;2.77;0.0;24.0;SOLTERO;0.0;8.666.666.666.666.660;611.39;341.15;A1;3.350.284.604.033.330
20.0;3.0;Femenino;532.14;0.0;5.32;0.0;24.0;SOLTERO;0.0;8.666.666.666.666.660;611.39;341.15;A1;30.832.870.685.333.300
4794.0;7.0;Masculino;939.19;0.0;9.39;0.0;28.0;SOLTERO;0.0;17.833.333.333.333.300;711.85;345.91;A1;35.944.333.715.666.600
600.0;13.0;Masculino;137.63;0.0;1.38;0.0;28.0;SOLTERO;0.0;17.833.333.333.333.300;711.85;345.91;A1;36.575.860.520.666.600
600.0;13.0;Masculino;530.89;0.0;5.31;0.0;28.0;SOLTERO;0.0;17.833.333.333.333.300;711.85;345.91;A1;32.464.714.811.666.600
2096.0;3.0;Masculino;939.19;0.0;9.39;0.0;28.0;SOLTERO;0.0;17.833.333.333.333.300;711.85;345.91;A1;30.960.048.515.666.600
2073.0;7.0;Femenino;533.0;0.0;5.33;0.0;28.0;SOLTERO;0.0;7.966.666.666.666.660;561.15;347.22;A1;34.336.493.605.333.300
600.0;13.0;Femenino;300.0;0.0;3.0;0.0;28.0;SOLTERO;0.0;7.966.666.666.666.660;561.15;347.22;A1;3.405.104.538.633.330
21.0;3.0;Femenino;300.0;0.0;3.0;0.0;28.0;SOLTERO;0.0;7.966.666.666.666.660;561.15;347.22;A1;32.981.400.786.333.300
600.0;13.0;Masculino;276.74;0.0;2.77;0.0;40.0;CASADO;0.0;8.633.333.333.333.330;812.71;390.44;A1;3.539.468.456.866.660
600.0;13.0;Masculino;533.7;0.0;5.34;0.0;40.0;CASADO;0.0;8.633.333.333.333.330;812.71;390.44;A1;3.270.843.925.166.660
21.0;3.0;Masculino;276.74;0.0;2.77;0.0;40.0;CASADO;0.0;8.633.333.333.333.330;812.71;390.44;A1;34.325.039.968.666.600
21.0;3.0;Masculino;533.7;0.0;5.34;0.0;40.0;CASADO;0.0;8.633.333.333.333.330;812.71;390.44;A1;31.638.794.651.666.600
0.0;7.0;Masculino;110.0;0.0;1.1;0.0;36.0;CASADO;0.0;17.733.333.333.333.300;733.92;493.98;A1;35.067.828.482.666.600
0.0;7.0;Masculino;506.34;0.0;5.06;0.0;36.0;CASADO;0.0;17.733.333.333.333.300;733.92;493.98;A1;3.092.447.763.866.660
600.0;13.0;Masculino;110.0;0.0;1.1;0.0;36.0;CASADO;0.0;17.733.333.333.333.300;733.92;493.98;A1;36.176.268.482.666.600
600.0;13.0;Masculino;149.6;0.0;2.99;2.0;36.0;CASADO;0.02;17.733.333.333.333.300;733.92;493.98;A2;3.570.687.029.966.660
1496.0;3.0;Masculino;149.6;0.0;2.99;2.0;36.0;CASADO;0.02;17.733.333.333.333.300;733.92;493.98;A2;3.736.214.069.966.660
1496.0;3.0;Masculino;506.34;0.0;5.06;0.0;36.0;CASADO;0.0;17.733.333.333.333.300;733.92;493.98;A1;3.368.818.803.866.660
0.0;0.0;Femenino;240.66;0.0;2.41;0.0;40.0;UNION LIBRE;0.0;187.0;969.76;825.46;A1;33.838.478.561
0.0;0.0;Femenino;1928.46;0.0;19.28;0.0;42.0;DIVORCIADO;0.0;101.0;883.24;645.74;A1;16.375.394.589.999.900
600.0;13.0;Femenino;251.6;0.0;2.52;0.0;25.0;SOLTERO;0.0;8.133.333.333.333.330;591.92;323.63;A1;3.483.701.423.366.660
134148.0;0.0;Femenino;388.84;0.0;3.89;0.0;29.0;SOLTERO;0.0;75.7;1070.15;686.88;A1;280.859.431.402
134148.0;0.0;Femenino;5586.94;0.0;55.87;0.0;29.0;SOLTERO;0.0;75.7;1070.15;686.88;A1;226.518.708.836
31254.0;0.0;Masculino;26.79;0.0;0.27;0.0;28.0;SOLTERO;0.0;26.233.333.333.333.300;666.93;478.03;A1;9.342.914.200.366.660
31254.0;0.0;Masculino;75.0;0.0;0.75;0.0;28.0;SOLTERO;0.0;26.233.333.333.333.300;666.93;478.03;A1;9.292.513.849.966.660
31254.0;0.0;Masculino;155.83;0.0;1.56;0.0;28.0;SOLTERO;0.0;26.233.333.333.333.300;666.93;478.03;A1;9.208.015.991.866.660
31254.0;0.0;Masculino;431.65;0.0;4.32;0.0;28.0;SOLTERO;0.0;26.233.333.333.333.300;666.93;478.03;A1;8.919.676.513.066.660
753.0;7.0;Masculino;421.96;0.0;4.22;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;33.096.376.848
753.0;7.0;Masculino;544.64;0.0;5.45;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;31.813.913.193
600.0;13.0;Masculino;421.96;0.0;4.22;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;32.813.724.648
600.0;13.0;Masculino;544.64;0.0;5.45;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;31.531.260.993
1796.0;3.0;Masculino;205.13;0.0;2.05;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;37.289.931.781
1796.0;3.0;Masculino;500.0;0.0;5.0;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;3.420.738.477
1796.0;3.0;Masculino;544.64;0.0;5.45;0.0;23.0;SOLTERO;0.0;14.2;610.64;387.38;A1;33.740.751.393
14988.0;50.0;Femenino;461.23;0.0;4.61;0.0;37.0;SOLTERO;0.0;18.233.333.333.333.300;899.67;740.44;A1;5.855.760.604.066.660
14988.0;50.0;Femenino;523.71;0.0;10.47;2.0;37.0;SOLTERO;0.0;18.233.333.333.333.300;899.67;740.44;A2;5.788.175.125.466.660
14988.0;50.0;Femenino;1740.75;0.0;34.81;2.0;37.0;SOLTERO;0.06;18.233.333.333.333.300;899.67;740.44;A2;4.526.383.119.466.660
5508.0;7.0;Masculino;300.0;0.0;3.0;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;4.435.757.565.333.330
600.0;13.0;Masculino;546.0;0.0;5.46;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;3.271.886.303.133.330
18.0;3.0;Masculino;546.0;0.0;5.46;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;3.164.367.623.133.330
0.0;0.0;Masculino;300.0;0.0;3.0;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;3.418.209.645.333.330
0.0;0.0;Masculino;546.0;0.0;5.46;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;3.161.042.303.133.330
6146.0;0.0;Masculino;546.0;0.0;5.46;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;4.296.454.343.133.330
3917.0;0.0;Masculino;300.0;0.0;3.0;0.0;27.0;SOLTERO;0.0;9.066.666.666.666.660;756.87;305.99;A1;4.141.836.225.333.330
37633.0;0.0;Masculino;63.43;0.0;0.63;0.0;21.0;SOLTERO;0.0;27.833.333.333.333.300;860.57;543.48;A1;10.543.844.573.266.600
37633.0;0.0;Masculino;177.31;0.0;1.77;0.0;21.0;SOLTERO;0.0;27.833.333.333.333.300;860.57;543.48;A1;10.424.795.953.066.600
37633.0;0.0;Masculino;288.99;0.0;2.89;0.0;21.0;SOLTERO;0.0;27.833.333.333.333.300;860.57;543.48;A1;10.308.048.940.266.600
27477.0;0.0;Masculino;275.44;0.0;2.75;0.0;26.0;SOLTERO;0.0;21.333.333.333.333.300;907.46;686.25;A1;8.388.807.010.666.660
27477.0;0.0;Masculino;278.36;0.0;2.78;0.0;26.0;SOLTERO;0.0;21.333.333.333.333.300;907.46;686.25;A1;8.385.755.149.966.660
27477.0;0.0;Masculino;877.59;0.0;8.78;0.0;26.0;SOLTERO;0.0;21.333.333.333.333.300;907.46;686.25;A1;7.759.329.371.566.660
27477.0;0.0;Masculino;1353.56;0.0;13.54;0.0;26.0;SOLTERO;0.0;21.333.333.333.333.300;907.46;686.25;A1;7.261.752.640.766.660
89862.0;0.0;Masculino;276.74;0.0;2.77;0.0;44.0;UNION LIBRE;0.0;32.9;2052.38;1514.0;A1;200.480.929.935
89862.0;0.0;Masculino;1782.58;0.0;17.83;0.0;44.0;UNION LIBRE;0.0;32.9;2052.38;1514.0;A1;184.738.957.221
89862.0;0.0;Masculino;2449.26;0.0;24.49;0.0;44.0;UNION LIBRE;0.0;32.9;2052.38;1514.0;A1;177.769.454.115
0.0;10.0;Masculino;2000.0;0.0;20.0;0.0;39.0;CASADO;0.0;202.4;995.95;796.2;A1;15.811.948.685
600.0;10.0;Masculino;1038.22;0.0;10.38;0.0;39.0;CASADO;0.0;202.4;995.95;796.2;A1;26.974.776.342.999.900
600.0;10.0;Masculino;2000.0;0.0;20.0;0.0;39.0;CASADO;0.0;202.4;995.95;796.2;A1;16.920.388.684.999.900
34001.0;0.0;Masculino;83.35;0.0;0.83;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;9.771.714.754.700.000
34001.0;0.0;Masculino;263.24;0.0;2.63;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;95.836.594.775
34001.0;0.0;Masculino;300.0;0.0;3.0;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;9.545.232.815.800.000
34001.0;0.0;Masculino;458.59;0.0;4.59;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;9.379.447.072.300.000
0.0;0.0;Masculino;83.35;0.0;0.83;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;34.903.700.147
0.0;0.0;Masculino;263.24;0.0;2.63;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;33.023.147.374.999.900
0.0;0.0;Masculino;300.0;0.0;3.0;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;32.638.880.758.000.000
0.0;0.0;Masculino;458.59;0.0;4.59;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;30.981.023.323
0.0;0.0;Masculino;458.59;0.0;4.59;0.0;31.0;SOLTERO;0.0;29.0;867.39;700.45;A1;30.981.023.323
32282.0;0.0;Femenino;130.7;0.0;1.31;0.0;22.0;SOLTERO;0.0;18.766.666.666.666.600;971.2;644.37;A1;9.481.399.820.933.330
32282.0;0.0;Femenino;408.17;0.0;4.08;0.0;22.0;SOLTERO;0.0;18.766.666.666.666.600;971.2;644.37;A1;9.191.329.794.433.330
32282.0;0.0;Femenino;815.19;0.0;8.15;0.0;22.0;SOLTERO;0.0;18.766.666.666.666.600;971.2;644.37;A1;8.765.832.662.933.330
32282.0;0.0;Femenino;939.19;0.0;9.39;0.0;22.0;SOLTERO;0.0;18.766.666.666.666.600;971.2;644.37;A1;8.636.203.596.133.330
4028.0;8.0;Femenino;548.13;0.0;5.48;0.0;34.0;SOLTERO;0.0;19.366.666.666.666.600;906.93;187.45;A1;4.054.199.777.933.330
17741.0;0.0;Femenino;180.64;0.0;1.81;0.0;35.0;SOLTERO;0.0;13.6;572.93;428.05;A1;66.624.174.987
17741.0;0.0;Femenino;507.19;0.0;5.07;0.0;35.0;SOLTERO;0.0;13.6;572.93;428.05;A1;63.210.387.565
15668.0;0.0;Femenino;180.64;0.0;1.81;0.0;35.0;SOLTERO;0.0;13.6;572.93;428.05;A1;62.794.514.787
15668.0;0.0;Femenino;507.19;0.0;5.07;0.0;35.0;SOLTERO;0.0;13.6;572.93;428.05;A1;5.938.072.736.500.000
1400.0;0.0;Masculino;5723.98;0.0;57.24;0.0;33.0;SOLTERO;0.0;6.883.333.333.333.330;954.54;704.28;A1;-20.860.685.945.333.300
1905.0;7.0;Masculino;583.86;0.0;5.84;0.0;43.0;CASADO;0.0;8.5;3350.0;1289.31;A1;42.600.076.513
1905.0;7.0;Masculino;2213.9;0.0;22.14;0.0;43.0;CASADO;0.0;8.5;3350.0;1289.31;A1;25.559.704.971
9.0;3.0;Masculino;583.86;0.0;5.84;0.0;43.0;CASADO;0.0;8.5;3350.0;1289.31;A1;39.097.406.113
9.0;3.0;Masculino;2213.9;0.0;22.14;0.0;43.0;CASADO;0.0;8.5;3350.0;1289.31;A1;22.057.034.571
0.0;0.0;Masculino;583.86;0.0;5.84;0.0;43.0;CASADO;0.0;8.5;3350.0;1289.31;A1;39.080.779.513
3009.0;7.0;Femenino;275.0;0.0;2.75;0.0;23.0;SOLTERO;0.0;16.166.666.666.666.600;744.01;359.5;A1;39.652.045.385.333.300
3009.0;7.0;Femenino;582.19;0.0;5.82;0.0;23.0;SOLTERO;0.0;16.166.666.666.666.600;744.01;359.5;A1;36.440.677.834.333.300
9.0;3.0;Femenino;275.0;0.0;2.75;0.0;23.0;SOLTERO;0.0;16.166.666.666.666.600;744.01;359.5;A1;3.410.984.538.533.330
16253.0;0.0;Femenino;250.0;0.0;2.5;0.0;28.0;SOLTERO;0.0;11.066.666.666.666.600;726.88;491.53;A1;6.354.606.495.633.330
16253.0;0.0;Femenino;481.2;0.0;4.81;0.0;28.0;SOLTERO;0.0;11.066.666.666.666.600;726.88;491.53;A1;6.112.909.272.933.330
11751.0;0.0;Femenino;250.0;0.0;2.5;0.0;28.0;SOLTERO;0.0;11.066.666.666.666.600;726.88;491.53;A1;5.522.907.015.633.330
19286.0;0.0;Masculino;123.6;0.0;1.24;0.0;38.0;CASADO;0.0;6.596.666.666.666.660;737.12;687.12;A1;6.971.284.556.733.330
14769.0;50.0;Masculino;157.65;0.0;1.58;0.0;35.0;DIVORCIADO;0.0;16.126.666.666.666.600;1157.94;1107.94;A1;6.123.300.169.133.330
14769.0;50.0;Masculino;9631.05;0.0;96.31;0.0;35.0;DIVORCIADO;0.0;16.126.666.666.666.600;1157.94;1107.94;A1;-37.801.549.289.666.600
0.0;0.0;Femenino;17574.56;0.0;175.75;0.0;32.0;SOLTERO;0.0;68.2;1296.88;1118.94;A1;-147.910.370.441
1400.0;0.0;Masculino;5865.85;0.0;58.66;0.0;38.0;CASADO;0.0;7.573.333.333.333.330;790.69;507.89;A1;-22.031.137.731.333.300
6.0;3.0;Femenino;155.89;0.0;1.56;0.0;35.0;SOLTERO;0.0;21.9;538.47;368.55;A1;34.314.463.850.000.000
6.0;3.0;Femenino;393.14;0.0;3.93;0.0;35.0;SOLTERO;0.0;21.9;538.47;368.55;A1;31.834.240.841
5294.0;17.0;Masculino;939.19;0.0;9.39;0.0;43.0;DIVORCIADO;0.0;20.146.666.666.666.600;695.03;484.34;A1;3.689.913.476.533.330
600.0;10.0;Masculino;939.19;0.0;9.39;0.0;43.0;DIVORCIADO;0.0;20.146.666.666.666.600;695.03;484.34;A1;28.227.439.165.333.300
2505.0;7.0;Masculino;597.0;0.0;5.97;0.0;31.0;SOLTERO;0.0;20.4;575.16;407.91;A1;34.264.697.522
600.0;13.0;Masculino;597.0;0.0;5.97;0.0;31.0;SOLTERO;0.0;20.4;575.16;407.91;A1;30.745.400.522
28.0;7.0;Masculino;300.0;0.0;3.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;33.031.581.405.000.000
28.0;7.0;Masculino;600.0;0.0;6.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;29.895.394.304.999.900
600.0;13.0;Masculino;300.0;0.0;3.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;34.088.294.205.000.000
600.0;13.0;Masculino;600.0;0.0;6.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;30.952.107.105
10669.0;7.0;Masculino;600.0;0.0;6.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;49.553.577.705
7834.0;7.0;Masculino;300.0;0.0;3.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;47.452.385.805.000.000
7834.0;7.0;Masculino;600.0;0.0;6.0;0.0;28.0;SOLTERO;0.0;15.1;650.13;427.76;A1;44.316.198.705
13211.0;0.0;Femenino;250.0;0.0;2.5;0.0;34.0;CASADO;0.0;9.693.333.333.333.330;804.4;692.81;A1;5.760.813.994.566.660
5349.0;1.0;Masculino;437.42;0.0;4.37;0.0;23.0;SOLTERO;0.0;20.866.666.666.666.600;983.83;559.75;A1;4.240.572.692.433.330
4521.0;1.0;Femenino;421.96;0.0;4.22;0.0;33.0;SOLTERO;0.0;6.606.666.666.666.660;551.42;428.33;A1;39.798.090.462.333.300
3917.0;1.0;Femenino;421.96;0.0;4.22;0.0;33.0;SOLTERO;0.0;6.606.666.666.666.660;551.42;428.33;A1;38.682.260.862.333.300
109571.0;7.0;Femenino;4251.66;0.0;42.52;0.0;43.0;CASADO;0.0;20.193.333.333.333.300;2801.4;2110.51;A1;19.660.253.263.366.600
109571.0;7.0;Femenino;15612.51;0.0;156.13;0.0;43.0;CASADO;0.0;20.193.333.333.333.300;2801.4;2110.51;A1;7.783.670.827.666.660
600.0;10.0;Femenino;4251.66;0.0;42.52;0.0;43.0;CASADO;0.0;20.193.333.333.333.300;2801.4;2110.51;A1;-47.104.927.663.333.300
600.0;10.0;Femenino;15612.51;0.0;156.13;0.0;43.0;CASADO;0.0;20.193.333.333.333.300;2801.4;2110.51;A1;-12.347.631.712.333.300
15485.0;7.0;Masculino;922.46;0.0;9.22;0.0;64.0;CASADO;0.0;20.046.666.666.666.600;696.53;422.27;A1;5.633.484.998.533.330
600.0;10.0;Masculino;922.46;0.0;9.22;0.0;64.0;CASADO;0.0;20.046.666.666.666.600;696.53;422.27;A1;2.883.630.098.533.330
1479.0;7.0;Masculino;83.3;0.0;0.83;0.0;66.0;CASADO;0.0;200.4;671.49;553.89;A1;38.371.323.933
1479.0;7.0;Masculino;258.36;0.0;2.58;0.0;66.0;CASADO;0.0;200.4;671.49;553.89;A1;36.541.249.009.999.900
1479.0;7.0;Masculino;458.33;0.0;4.58;0.0;66.0;CASADO;0.0;200.4;671.49;553.89;A1;34.450.773.834
600.0;10.0;Masculino;258.36;0.0;2.58;0.0;66.0;CASADO;0.0;200.4;671.49;553.89;A1;3.491.738.441
0.0;0.0;Masculino;258.36;0.0;2.58;0.0;66.0;CASADO;0.0;200.4;671.49;553.89;A1;3.380.894.441
0.0;20.0;Masculino;211.45;0.0;2.11;0.0;38.0;DIVORCIADO;0.0;3.943.333.333.333.330;944.46;652.32;A1;3.430.638.533.966.660
600.0;10.0;Femenino;35.08;0.0;0.35;0.0;39.0;UNION LIBRE;0.0;20.146.666.666.666.600;0.0;0.0;A1;36.812.554.054.333.300
10286.0;97.0;Femenino;768.62;0.0;7.69;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;1197.25;1109.51;A1;4.695.243.087.833.330
600.0;10.0;Femenino;768.62;0.0;7.69;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;1197.25;1109.51;A1;2.905.851.447.833.330
59114.0;0.0;Femenino;768.62;0.0;7.69;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;1197.25;1109.51;A1;13.715.727.807.833.300
1521.0;7.0;Femenino;79.32;0.0;0.79;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;38.053.386.320.333.300
1521.0;7.0;Femenino;416.66;0.0;4.17;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;3.452.690.578.233.330
600.0;10.0;Femenino;79.32;0.0;0.79;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;36.351.930.920.333.300
25091.0;0.0;Femenino;79.32;0.0;0.79;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;8.159.660.432.033.330
25091.0;0.0;Femenino;416.66;0.0;4.17;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;7.807.012.378.233.330
25091.0;0.0;Femenino;499.18;0.0;4.99;0.0;38.0;SOLTERO;0.0;20.146.666.666.666.600;797.73;728.55;A1;7.720.741.809.233.330
0.0;17.0;Masculino;580.31;0.0;5.8;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;30.409.910.446.333.300
0.0;17.0;Masculino;4368.88;0.0;43.69;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;-9.195.600.082.666.670
600.0;10.0;Masculino;155.83;0.0;1.56;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;3.595.588.779.833.330
600.0;10.0;Masculino;4368.88;0.0;43.69;0.0;42.0;SOLTERO;0.0;19.936.666.666.666.600;1098.04;932.47;A1;-8.087.160.082.666.670
4449.0;7.0;Masculino;14558.61;0.0;145.59;0.0;41.0;CASADO;0.0;198.9;3772.79;2420.99;A1;-10.212.017.759.700.000
600.0;10.0;Masculino;14558.61;0.0;145.59;0.0;41.0;CASADO;0.0;198.9;3772.79;2420.99;A1;-10.923.082.019.700.000
1744.0;7.0;Femenino;311.23;0.0;3.11;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;36.288.082.467.666.600
1744.0;7.0;Femenino;1851.32;0.0;18.51;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;20.188.040.015.666.600
600.0;10.0;Femenino;205.13;0.0;2.05;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;3.528.383.038.966.660
600.0;10.0;Femenino;311.23;0.0;3.11;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;34.174.656.867.666.600
600.0;10.0;Femenino;1851.32;0.0;18.51;0.0;36.0;CASADO;0.0;19.723.333.333.333.300;759.31;644.65;A1;18.074.614.415.666.600
600.0;10.0;Femenino;35.08;0.0;0.35;0.0;50.0;SOLTERO;0.0;19.693.333.333.333.300;601.5;551.5;A1;36.826.925.267.666.600
0.0;0.0;Femenino;35.08;0.0;0.35;0.0;50.0;SOLTERO;0.0;19.693.333.333.333.300;601.5;551.5;A1;35.718.485.267.666.600
69591.0;10.0;Masculino;9554.75;0.0;95.55;0.0;43.0;CASADO;0.0;196.4;1647.0;1497.2;A1;6.479.193.048.500.000
600.0;10.0;Masculino;9554.75;0.0;95.55;0.0;43.0;CASADO;0.0;196.4;1647.0;1497.2;A1;-6.266.204.291.500.000
21873.0;7.0;Masculino;217.8;0.0;2.18;0.0;55.0;CASADO;0.0;196.4;1639.22;1301.27;A1;7.535.424.013.100.000
784.0;7.0;Femenino;1782.58;0.0;17.83;0.0;48.0;DIVORCIADO;0.0;19.586.666.666.666.600;853.21;665.72;A1;19.538.142.193.333.300
600.0;10.0;Femenino;1782.58;0.0;17.83;0.0;48.0;DIVORCIADO;0.0;19.586.666.666.666.600;853.21;665.72;A1;19.198.220.593.333.300
3276.0;7.0;Masculino;2583.35;0.0;25.83;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;15.029.757.179.333.300
3276.0;7.0;Masculino;7445.62;0.0;74.46;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-35.800.140.927.666.600
3276.0;7.0;Masculino;10013.71;0.0;100.14;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-6.264.685.117.566.660
600.0;10.0;Masculino;2583.35;0.0;25.83;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;10.086.114.779.333.300
600.0;10.0;Masculino;7445.62;0.0;74.46;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-40.743.783.327.666.600
600.0;10.0;Masculino;10013.71;0.0;100.14;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-6.759.049.357.566.660
0.0;0.0;Masculino;2583.35;0.0;25.83;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;8.977.674.779.333.330
0.0;0.0;Masculino;7445.62;0.0;74.46;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-41.852.223.327.666.600
0.0;0.0;Masculino;10013.71;0.0;100.14;0.0;35.0;CASADO;0.0;19.436.666.666.666.600;1818.21;1669.8;A1;-6.869.893.357.566.660
600.0;10.0;Masculino;745.11;0.0;7.45;0.0;39.0;CASADO;0.0;19.323.333.333.333.300;1009.49;833.17;A1;29.858.881.299.666.600
15001.0;50.0;Masculino;458.33;0.0;4.58;0.0;36.0;CASADO;0.0;19.386.666.666.666.600;924.5;793.93;A1;5.923.602.905.033.330
